timestamp,date,year,month,day,hour,all_area,area_強羅,area_桃源台,area_元箱根港,area_箱根町港,area_箱根湯本
2020-09-09 00:00,2020-09-09,2020,9,9,0,1025,211,0,199,91,524
2020-09-09 01:00,2020-09-09,2020,9,9,1,940,104,5,143,129,559
2020-09-09 02:00,2020-09-09,2020,9,9,2,840,111,1,120,97,511
2020-09-09 03:00,2020-09-09,2020,9,9,3,690,152,0,22,126,390
2020-09-09 04:00,2020-09-09,2020,9,9,4,535,206,0,110,91,128
2020-09-09 05:00,2020-09-09,2020,9,9,5,883,288,0,102,111,382
2020-09-09 06:00,2020-09-09,2020,9,9,6,1829,250,8,246,70,1255
2020-09-09 07:00,2020-09-09,2020,9,9,7,4547,373,35,462,296,3381
2020-09-09 08:00,2020-09-09,2020,9,9,8,6622,963,219,397,308,4735
2020-09-09 09:00,2020-09-09,2020,9,9,9,10860,2480,477,835,495,6573
2020-09-09 10:00,2020-09-09,2020,9,9,10,20501,4024,1523,1742,821,12391
2020-09-09 11:00,2020-09-09,2020,9,9,11,27299,6575,1931,2821,1446,14526
2020-09-09 12:00,2020-09-09,2020,9,9,12,27654,5332,2830,4552,1791,13149
2020-09-09 13:00,2020-09-09,2020,9,9,13,24232,5042,2390,4582,1790,10428
2020-09-09 14:00,2020-09-09,2020,9,9,14,26320,5438,3085,4921,2289,10587
2020-09-09 15:00,2020-09-09,2020,9,9,15,24684,4421,3412,5092,2323,9436
2020-09-09 16:00,2020-09-09,2020,9,9,16,23219,4045,1129,3791,2009,12245
2020-09-09 17:00,2020-09-09,2020,9,9,17,17113,2761,296,2228,1158,10670
2020-09-09 18:00,2020-09-09,2020,9,9,18,11584,1022,3,485,270,9804
2020-09-09 19:00,2020-09-09,2020,9,9,19,5436,719,2,409,256,4050
2020-09-09 20:00,2020-09-09,2020,9,9,20,3051,457,1,181,165,2247
2020-09-09 21:00,2020-09-09,2020,9,9,21,2879,777,1,179,399,1523
2020-09-09 22:00,2020-09-09,2020,9,9,22,2571,1085,2,422,91,971
2020-09-09 23:00,2020-09-09,2020,9,9,23,2584,1129,0,324,96,1035
2020-09-10 00:00,2020-09-10,2020,9,10,0,1340,573,0,78,68,621
2020-09-10 01:00,2020-09-10,2020,9,10,1,1107,401,0,46,50,610
2020-09-10 02:00,2020-09-10,2020,9,10,2,1013,285,0,264,48,416
2020-09-10 03:00,2020-09-10,2020,9,10,3,581,321,0,57,51,152
2020-09-10 04:00,2020-09-10,2020,9,10,4,707,408,1,69,53,176
2020-09-10 05:00,2020-09-10,2020,9,10,5,1090,457,2,106,111,414
2020-09-10 06:00,2020-09-10,2020,9,10,6,1899,437,7,219,69,1167
2020-09-10 07:00,2020-09-10,2020,9,10,7,4661,357,66,504,259,3475
2020-09-10 08:00,2020-09-10,2020,9,10,8,6167,1271,264,451,412,3769
2020-09-10 09:00,2020-09-10,2020,9,10,9,10880,2324,369,833,589,6765
2020-09-10 10:00,2020-09-10,2020,9,10,10,21389,5535,1228,2040,863,11723
2020-09-10 11:00,2020-09-10,2020,9,10,11,28403,5206,1529,2665,1336,17667
2020-09-10 12:00,2020-09-10,2020,9,10,12,29186,6082,3570,3286,1902,14346
2020-09-10 13:00,2020-09-10,2020,9,10,13,27476,5788,1856,4994,1990,12848
2020-09-10 14:00,2020-09-10,2020,9,10,14,32040,6304,2046,5862,2451,15377
2020-09-10 15:00,2020-09-10,2020,9,10,15,26218,5304,1241,4049,1827,13797
2020-09-10 16:00,2020-09-10,2020,9,10,16,22047,4073,771,2862,1399,12942
2020-09-10 17:00,2020-09-10,2020,9,10,17,16035,2821,168,1346,964,10736
2020-09-10 18:00,2020-09-10,2020,9,10,18,10583,1073,30,639,192,8649
2020-09-10 19:00,2020-09-10,2020,9,10,19,5361,491,3,525,82,4260
2020-09-10 20:00,2020-09-10,2020,9,10,20,2733,437,1,110,68,2117
2020-09-10 21:00,2020-09-10,2020,9,10,21,2490,409,6,266,48,1761
2020-09-10 22:00,2020-09-10,2020,9,10,22,2631,541,7,387,108,1588
2020-09-10 23:00,2020-09-10,2020,9,10,23,1382,268,0,151,65,898
2020-09-11 00:00,2020-09-11,2020,9,11,0,1212,301,0,428,121,362
2020-09-11 01:00,2020-09-11,2020,9,11,1,947,137,0,292,96,422
2020-09-11 02:00,2020-09-11,2020,9,11,2,716,135,0,53,107,421
2020-09-11 03:00,2020-09-11,2020,9,11,3,949,139,0,215,116,479
2020-09-11 04:00,2020-09-11,2020,9,11,4,675,180,0,92,152,251
2020-09-11 05:00,2020-09-11,2020,9,11,5,806,183,1,123,125,374
2020-09-11 06:00,2020-09-11,2020,9,11,6,1649,205,33,212,69,1130
2020-09-11 07:00,2020-09-11,2020,9,11,7,4044,304,47,470,162,3061
2020-09-11 08:00,2020-09-11,2020,9,11,8,7875,1068,561,483,376,5387
2020-09-11 09:00,2020-09-11,2020,9,11,9,12552,2194,626,1037,685,8010
2020-09-11 10:00,2020-09-11,2020,9,11,10,23868,5419,1959,1615,1089,13786
2020-09-11 11:00,2020-09-11,2020,9,11,11,32660,7155,2342,4215,1202,17746
2020-09-11 12:00,2020-09-11,2020,9,11,12,32761,6627,2647,5491,1646,16350
2020-09-11 13:00,2020-09-11,2020,9,11,13,31833,6203,3230,5339,2531,14530
2020-09-11 14:00,2020-09-11,2020,9,11,14,30810,5873,2785,5093,2636,14423
2020-09-11 15:00,2020-09-11,2020,9,11,15,30309,6657,2776,4876,2405,13595
2020-09-11 16:00,2020-09-11,2020,9,11,16,27056,4361,1431,5035,1739,14490
2020-09-11 17:00,2020-09-11,2020,9,11,17,20517,3172,448,2052,1009,13836
2020-09-11 18:00,2020-09-11,2020,9,11,18,12623,1272,114,707,485,10045
2020-09-11 19:00,2020-09-11,2020,9,11,19,6412,863,78,286,245,4940
2020-09-11 20:00,2020-09-11,2020,9,11,20,3407,505,2,204,98,2598
2020-09-11 21:00,2020-09-11,2020,9,11,21,2630,461,3,234,67,1865
2020-09-11 22:00,2020-09-11,2020,9,11,22,2321,634,4,512,43,1128
2020-09-11 23:00,2020-09-11,2020,9,11,23,2771,1245,2,364,67,1093
2020-09-12 00:00,2020-09-12,2020,9,12,0,2065,78,0,1331,28,628
2020-09-12 01:00,2020-09-12,2020,9,12,1,1573,17,0,1136,19,401
2020-09-12 02:00,2020-09-12,2020,9,12,2,1313,121,0,763,91,338
2020-09-12 03:00,2020-09-12,2020,9,12,3,1520,195,2,830,70,423
2020-09-12 04:00,2020-09-12,2020,9,12,4,829,218,0,387,16,208
2020-09-12 05:00,2020-09-12,2020,9,12,5,1075,261,1,334,19,460
2020-09-12 06:00,2020-09-12,2020,9,12,6,1548,186,0,392,70,900
2020-09-12 07:00,2020-09-12,2020,9,12,7,3017,397,33,449,156,1982
2020-09-12 08:00,2020-09-12,2020,9,12,8,7402,819,316,633,369,5265
2020-09-12 09:00,2020-09-12,2020,9,12,9,15288,2380,479,651,812,10966
2020-09-12 10:00,2020-09-12,2020,9,12,10,26170,4551,890,1774,1215,17740
2020-09-12 11:00,2020-09-12,2020,9,12,11,32097,6377,904,2849,2288,19679
2020-09-12 12:00,2020-09-12,2020,9,12,12,35364,6261,1930,3412,2345,21416
2020-09-12 13:00,2020-09-12,2020,9,12,13,32354,6257,1468,4284,2432,17913
2020-09-12 14:00,2020-09-12,2020,9,12,14,34493,6665,1683,4025,2366,19754
2020-09-12 15:00,2020-09-12,2020,9,12,15,30817,6849,1352,3619,2221,16776
2020-09-12 16:00,2020-09-12,2020,9,12,16,28921,5730,1009,3627,1908,16647
2020-09-12 17:00,2020-09-12,2020,9,12,17,19017,3254,418,2247,1315,11783
2020-09-12 18:00,2020-09-12,2020,9,12,18,12686,1167,26,1236,675,9582
2020-09-12 19:00,2020-09-12,2020,9,12,19,5314,623,3,520,128,4040
2020-09-12 20:00,2020-09-12,2020,9,12,20,4183,370,27,677,168,2941
2020-09-12 21:00,2020-09-12,2020,9,12,21,2501,547,1,505,123,1325
2020-09-12 22:00,2020-09-12,2020,9,12,22,2038,283,2,387,98,1268
2020-09-12 23:00,2020-09-12,2020,9,12,23,2502,425,2,1140,96,839
2020-09-13 00:00,2020-09-13,2020,9,13,0,2036,400,2,1317,61,256
2020-09-13 01:00,2020-09-13,2020,9,13,1,1544,143,0,1182,38,181
2020-09-13 02:00,2020-09-13,2020,9,13,2,1995,171,4,1687,22,111
2020-09-13 03:00,2020-09-13,2020,9,13,3,811,150,0,520,30,111
2020-09-13 04:00,2020-09-13,2020,9,13,4,975,182,5,590,37,161
2020-09-13 05:00,2020-09-13,2020,9,13,5,1155,275,7,413,64,396
2020-09-13 06:00,2020-09-13,2020,9,13,6,2745,244,16,941,188,1356
2020-09-13 07:00,2020-09-13,2020,9,13,7,4516,618,75,950,255,2618
2020-09-13 08:00,2020-09-13,2020,9,13,8,9935,1178,407,1211,767,6372
2020-09-13 09:00,2020-09-13,2020,9,13,9,18075,2961,1082,2055,767,11210
2020-09-13 10:00,2020-09-13,2020,9,13,10,35354,7186,3399,3502,1745,19522
2020-09-13 11:00,2020-09-13,2020,9,13,11,45403,8645,3812,5822,3354,23770
2020-09-13 12:00,2020-09-13,2020,9,13,12,46631,11027,4115,6747,3239,21503
2020-09-13 13:00,2020-09-13,2020,9,13,13,45692,8018,4162,7770,4405,21337
2020-09-13 14:00,2020-09-13,2020,9,13,14,42401,7917,2242,7445,3789,21008
2020-09-13 15:00,2020-09-13,2020,9,13,15,38076,6616,1758,5859,3476,20367
2020-09-13 16:00,2020-09-13,2020,9,13,16,35288,5308,1291,4878,2783,21028
2020-09-13 17:00,2020-09-13,2020,9,13,17,23343,2611,456,2053,1237,16986
2020-09-13 18:00,2020-09-13,2020,9,13,18,14843,1251,65,990,366,12171
2020-09-13 19:00,2020-09-13,2020,9,13,19,6268,418,14,252,209,5375
2020-09-13 20:00,2020-09-13,2020,9,13,20,3978,278,8,210,70,3412
2020-09-13 21:00,2020-09-13,2020,9,13,21,2844,298,1,228,161,2156
2020-09-13 22:00,2020-09-13,2020,9,13,22,1290,267,3,147,20,853
2020-09-13 23:00,2020-09-13,2020,9,13,23,1231,264,4,294,14,655
2020-09-14 00:00,2020-09-14,2020,9,14,0,760,318,0,209,11,222
2020-09-14 01:00,2020-09-14,2020,9,14,1,757,303,0,222,8,224
2020-09-14 02:00,2020-09-14,2020,9,14,2,772,306,0,164,77,225
2020-09-14 03:00,2020-09-14,2020,9,14,3,1023,445,0,288,30,260
2020-09-14 04:00,2020-09-14,2020,9,14,4,741,408,0,176,12,145
2020-09-14 05:00,2020-09-14,2020,9,14,5,892,334,6,184,13,355
2020-09-14 06:00,2020-09-14,2020,9,14,6,2135,335,23,336,208,1233
2020-09-14 07:00,2020-09-14,2020,9,14,7,4505,466,70,452,211,3306
2020-09-14 08:00,2020-09-14,2020,9,14,8,8077,1397,238,439,362,5641
2020-09-14 09:00,2020-09-14,2020,9,14,9,12118,2666,654,804,583,7411
2020-09-14 10:00,2020-09-14,2020,9,14,10,25171,4529,2051,1768,875,15948
2020-09-14 11:00,2020-09-14,2020,9,14,11,35298,8223,2121,3276,2197,19481
2020-09-14 12:00,2020-09-14,2020,9,14,12,35279,7659,2671,5319,2162,17468
2020-09-14 13:00,2020-09-14,2020,9,14,13,33369,6567,2446,5203,2369,16784
2020-09-14 14:00,2020-09-14,2020,9,14,14,32692,6918,2577,5275,1875,16047
2020-09-14 15:00,2020-09-14,2020,9,14,15,30802,6204,2996,4707,1684,15211
2020-09-14 16:00,2020-09-14,2020,9,14,16,25971,4093,1462,3938,1596,14882
2020-09-14 17:00,2020-09-14,2020,9,14,17,19809,2804,346,1650,1563,13446
2020-09-14 18:00,2020-09-14,2020,9,14,18,11069,979,108,694,341,8947
2020-09-14 19:00,2020-09-14,2020,9,14,19,5373,343,208,123,95,4604
2020-09-14 20:00,2020-09-14,2020,9,14,20,3175,577,69,408,197,1924
2020-09-14 21:00,2020-09-14,2020,9,14,21,2792,387,1,218,31,2155
2020-09-14 22:00,2020-09-14,2020,9,14,22,1569,267,0,256,132,914
2020-09-14 23:00,2020-09-14,2020,9,14,23,1660,472,0,329,71,788
2020-09-15 00:00,2020-09-15,2020,9,15,0,1225,448,0,264,8,505
2020-09-15 01:00,2020-09-15,2020,9,15,1,1563,388,0,739,7,429
2020-09-15 02:00,2020-09-15,2020,9,15,2,1149,303,0,362,24,460
2020-09-15 03:00,2020-09-15,2020,9,15,3,863,289,0,87,15,472
2020-09-15 04:00,2020-09-15,2020,9,15,4,676,340,1,125,19,191
2020-09-15 05:00,2020-09-15,2020,9,15,5,1128,428,0,237,65,398
2020-09-15 06:00,2020-09-15,2020,9,15,6,1770,319,10,287,128,1026
2020-09-15 07:00,2020-09-15,2020,9,15,7,4484,494,18,407,211,3354
2020-09-15 08:00,2020-09-15,2020,9,15,8,7625,1300,432,657,439,4797
2020-09-15 09:00,2020-09-15,2020,9,15,9,11909,2405,378,880,541,7705
2020-09-15 10:00,2020-09-15,2020,9,15,10,24637,4285,1871,2031,1085,15365
2020-09-15 11:00,2020-09-15,2020,9,15,11,31588,6885,2327,3285,1568,17523
2020-09-15 12:00,2020-09-15,2020,9,15,12,31740,6291,2997,4287,1976,16189
2020-09-15 13:00,2020-09-15,2020,9,15,13,31609,5785,3273,5158,2192,15201
2020-09-15 14:00,2020-09-15,2020,9,15,14,31992,5933,2247,5587,1958,16267
2020-09-15 15:00,2020-09-15,2020,9,15,15,27988,5445,2300,4998,2189,13056
2020-09-15 16:00,2020-09-15,2020,9,15,16,23130,3739,1462,3370,1109,13450
2020-09-15 17:00,2020-09-15,2020,9,15,17,18503,2604,342,1262,1356,12939
2020-09-15 18:00,2020-09-15,2020,9,15,18,11193,750,67,479,224,9673
2020-09-15 19:00,2020-09-15,2020,9,15,19,5136,426,10,201,79,4420
2020-09-15 20:00,2020-09-15,2020,9,15,20,3039,592,1,174,91,2181
2020-09-15 21:00,2020-09-15,2020,9,15,21,3035,784,4,597,62,1588
2020-09-15 22:00,2020-09-15,2020,9,15,22,2150,536,0,369,78,1167
2020-09-15 23:00,2020-09-15,2020,9,15,23,2048,959,1,188,115,785
2020-09-16 00:00,2020-09-16,2020,9,16,0,1946,736,0,363,77,770
2020-09-16 01:00,2020-09-16,2020,9,16,1,1618,328,0,540,93,657
2020-09-16 02:00,2020-09-16,2020,9,16,2,1113,278,0,79,91,665
2020-09-16 03:00,2020-09-16,2020,9,16,3,853,208,2,71,47,525
2020-09-16 04:00,2020-09-16,2020,9,16,4,741,303,0,130,82,226
2020-09-16 05:00,2020-09-16,2020,9,16,5,962,337,0,111,118,396
2020-09-16 06:00,2020-09-16,2020,9,16,6,1817,171,7,313,208,1118
2020-09-16 07:00,2020-09-16,2020,9,16,7,4530,314,47,474,158,3537
2020-09-16 08:00,2020-09-16,2020,9,16,8,6526,1123,274,850,302,3977
2020-09-16 09:00,2020-09-16,2020,9,16,9,9531,1840,433,784,563,5911
2020-09-16 10:00,2020-09-16,2020,9,16,10,20491,4208,996,1852,851,12584
2020-09-16 11:00,2020-09-16,2020,9,16,11,28163,6800,1733,2778,1255,15597
2020-09-16 12:00,2020-09-16,2020,9,16,12,27546,5155,2052,3202,1798,15339
2020-09-16 13:00,2020-09-16,2020,9,16,13,28295,5735,2017,4693,1695,14155
2020-09-16 14:00,2020-09-16,2020,9,16,14,29122,5527,2221,5120,2176,14078
2020-09-16 15:00,2020-09-16,2020,9,16,15,28616,4831,1901,4432,1877,15575
2020-09-16 16:00,2020-09-16,2020,9,16,16,22599,3730,1560,3462,1312,12535
2020-09-16 17:00,2020-09-16,2020,9,16,17,18268,2471,372,2091,1566,11768
2020-09-16 18:00,2020-09-16,2020,9,16,18,10993,785,242,427,340,9199
2020-09-16 19:00,2020-09-16,2020,9,16,19,6715,806,262,364,208,5075
2020-09-16 20:00,2020-09-16,2020,9,16,20,4571,603,247,175,114,3432
2020-09-16 21:00,2020-09-16,2020,9,16,21,3808,688,109,150,103,2758
2020-09-16 22:00,2020-09-16,2020,9,16,22,2892,534,1,334,131,1892
2020-09-16 23:00,2020-09-16,2020,9,16,23,2245,792,1,330,42,1080
2020-09-17 00:00,2020-09-17,2020,9,17,0,1579,912,0,124,50,493
2020-09-17 01:00,2020-09-17,2020,9,17,1,810,396,0,42,50,322
2020-09-17 02:00,2020-09-17,2020,9,17,2,995,425,1,188,48,333
2020-09-17 03:00,2020-09-17,2020,9,17,3,929,341,0,134,131,323
2020-09-17 04:00,2020-09-17,2020,9,17,4,857,377,0,236,53,191
2020-09-17 05:00,2020-09-17,2020,9,17,5,1310,546,3,205,77,479
2020-09-17 06:00,2020-09-17,2020,9,17,6,1870,329,5,277,125,1134
2020-09-17 07:00,2020-09-17,2020,9,17,7,4383,394,44,483,242,3220
2020-09-17 08:00,2020-09-17,2020,9,17,8,6517,1078,211,472,316,4440
2020-09-17 09:00,2020-09-17,2020,9,17,9,11047,1686,566,1163,502,7130
2020-09-17 10:00,2020-09-17,2020,9,17,10,22990,4192,1445,1621,965,14767
2020-09-17 11:00,2020-09-17,2020,9,17,11,32488,6407,1427,4326,1513,18815
2020-09-17 12:00,2020-09-17,2020,9,17,12,31058,5607,2609,4799,2083,15960
2020-09-17 13:00,2020-09-17,2020,9,17,13,29182,5435,2141,4519,2317,14770
2020-09-17 14:00,2020-09-17,2020,9,17,14,30366,6014,2356,4856,1993,15147
2020-09-17 15:00,2020-09-17,2020,9,17,15,25781,4994,1960,4514,2092,12221
2020-09-17 16:00,2020-09-17,2020,9,17,16,23938,4262,1120,3701,1634,13221
2020-09-17 17:00,2020-09-17,2020,9,17,17,20210,2584,300,2388,1542,13396
2020-09-17 18:00,2020-09-17,2020,9,17,18,13711,923,101,385,214,12088
2020-09-17 19:00,2020-09-17,2020,9,17,19,6859,932,6,328,114,5479
2020-09-17 20:00,2020-09-17,2020,9,17,20,3121,402,2,220,118,2379
2020-09-17 21:00,2020-09-17,2020,9,17,21,2654,495,2,212,25,1920
2020-09-17 22:00,2020-09-17,2020,9,17,22,1452,250,1,98,42,1061
2020-09-17 23:00,2020-09-17,2020,9,17,23,1521,291,0,178,35,1017
2020-09-18 00:00,2020-09-18,2020,9,18,0,1106,288,0,315,72,431
2020-09-18 01:00,2020-09-18,2020,9,18,1,654,175,0,78,26,375
2020-09-18 02:00,2020-09-18,2020,9,18,2,627,132,0,56,6,433
2020-09-18 03:00,2020-09-18,2020,9,18,3,532,166,0,106,12,248
2020-09-18 04:00,2020-09-18,2020,9,18,4,471,201,0,123,14,133
2020-09-18 05:00,2020-09-18,2020,9,18,5,880,302,0,195,70,313
2020-09-18 06:00,2020-09-18,2020,9,18,6,1819,199,0,188,95,1337
2020-09-18 07:00,2020-09-18,2020,9,18,7,3994,416,36,543,230,2769
2020-09-18 08:00,2020-09-18,2020,9,18,8,7990,1133,217,426,369,5845
2020-09-18 09:00,2020-09-18,2020,9,18,9,12241,1765,277,798,897,8504
2020-09-18 10:00,2020-09-18,2020,9,18,10,23512,4783,474,1725,1118,15412
2020-09-18 11:00,2020-09-18,2020,9,18,11,29896,6244,207,2688,1571,19186
2020-09-18 12:00,2020-09-18,2020,9,18,12,32999,6580,217,4312,2134,19756
2020-09-18 13:00,2020-09-18,2020,9,18,13,29521,6798,275,3272,1819,17357
2020-09-18 14:00,2020-09-18,2020,9,18,14,29891,6431,181,3503,2011,17765
2020-09-18 15:00,2020-09-18,2020,9,18,15,26692,5736,240,2269,1490,16957
2020-09-18 16:00,2020-09-18,2020,9,18,16,22246,4803,125,2077,1177,14064
2020-09-18 17:00,2020-09-18,2020,9,18,17,19622,2723,183,958,701,15057
2020-09-18 18:00,2020-09-18,2020,9,18,18,12401,1410,18,403,482,10088
2020-09-18 19:00,2020-09-18,2020,9,18,19,6399,830,15,528,200,4826
2020-09-18 20:00,2020-09-18,2020,9,18,20,3643,501,4,205,167,2766
2020-09-18 21:00,2020-09-18,2020,9,18,21,2998,453,1,187,108,2249
2020-09-18 22:00,2020-09-18,2020,9,18,22,3102,361,5,946,157,1633
2020-09-18 23:00,2020-09-18,2020,9,18,23,2590,366,2,1251,37,934
2020-09-19 00:00,2020-09-19,2020,9,19,0,1969,291,3,1178,18,479
2020-09-19 01:00,2020-09-19,2020,9,19,1,1629,170,0,1103,28,328
2020-09-19 02:00,2020-09-19,2020,9,19,2,1564,185,1,979,20,379
2020-09-19 03:00,2020-09-19,2020,9,19,3,1250,182,0,789,17,262
2020-09-19 04:00,2020-09-19,2020,9,19,4,1270,164,2,817,41,246
2020-09-19 05:00,2020-09-19,2020,9,19,5,1267,281,20,405,84,477
2020-09-19 06:00,2020-09-19,2020,9,19,6,2258,264,8,852,113,1021
2020-09-19 07:00,2020-09-19,2020,9,19,7,5212,415,102,1016,218,3461
2020-09-19 08:00,2020-09-19,2020,9,19,8,12508,1631,437,1622,598,8220
2020-09-19 09:00,2020-09-19,2020,9,19,9,22853,3486,1539,2093,1173,14562
2020-09-19 10:00,2020-09-19,2020,9,19,10,39728,7000,3462,4146,2050,23070
2020-09-19 11:00,2020-09-19,2020,9,19,11,49980,10780,3493,5916,3165,26626
2020-09-19 12:00,2020-09-19,2020,9,19,12,54889,10075,6606,8682,3486,26040
2020-09-19 13:00,2020-09-19,2020,9,19,13,53100,8657,7234,8656,3508,25045
2020-09-19 14:00,2020-09-19,2020,9,19,14,55165,10511,7515,8623,4187,24329
2020-09-19 15:00,2020-09-19,2020,9,19,15,51536,9480,6492,9708,3034,22822
2020-09-19 16:00,2020-09-19,2020,9,19,16,47034,8175,3516,10664,3425,21254
2020-09-19 17:00,2020-09-19,2020,9,19,17,36364,5358,481,6709,3476,20340
2020-09-19 18:00,2020-09-19,2020,9,19,18,21207,1622,203,1900,982,16500
2020-09-19 19:00,2020-09-19,2020,9,19,19,9654,746,58,898,516,7436
2020-09-19 20:00,2020-09-19,2020,9,19,20,6648,438,1,689,197,5323
2020-09-19 21:00,2020-09-19,2020,9,19,21,3587,447,4,618,191,2327
2020-09-19 22:00,2020-09-19,2020,9,19,22,2830,559,2,602,121,1546
2020-09-19 23:00,2020-09-19,2020,9,19,23,3023,371,9,1419,567,657
2020-09-20 00:00,2020-09-20,2020,9,20,0,3020,254,5,2043,403,315
2020-09-20 01:00,2020-09-20,2020,9,20,1,1153,204,1,532,232,184
2020-09-20 02:00,2020-09-20,2020,9,20,2,1035,154,29,486,236,130
2020-09-20 03:00,2020-09-20,2020,9,20,3,1148,191,1,440,379,137
2020-09-20 04:00,2020-09-20,2020,9,20,4,1038,279,0,316,303,140
2020-09-20 05:00,2020-09-20,2020,9,20,5,1333,297,8,425,123,480
2020-09-20 06:00,2020-09-20,2020,9,20,6,2246,294,14,754,106,1078
2020-09-20 07:00,2020-09-20,2020,9,20,7,4750,406,61,1100,504,2679
2020-09-20 08:00,2020-09-20,2020,9,20,8,12329,1504,536,1528,728,8033
2020-09-20 09:00,2020-09-20,2020,9,20,9,27762,4478,1563,3672,1732,16317
2020-09-20 10:00,2020-09-20,2020,9,20,10,52232,8754,5338,5480,2493,30167
2020-09-20 11:00,2020-09-20,2020,9,20,11,62634,12920,8568,8405,4180,28561
2020-09-20 12:00,2020-09-20,2020,9,20,12,62415,12801,5973,10595,4481,28565
2020-09-20 13:00,2020-09-20,2020,9,20,13,59928,10964,5451,11491,4909,27113
2020-09-20 14:00,2020-09-20,2020,9,20,14,57561,13551,5506,9213,4574,24717
2020-09-20 15:00,2020-09-20,2020,9,20,15,56169,11053,5504,9920,4800,24892
2020-09-20 16:00,2020-09-20,2020,9,20,16,53633,9641,2574,8771,5544,27103
2020-09-20 17:00,2020-09-20,2020,9,20,17,43696,7531,604,5215,2861,27485
2020-09-20 18:00,2020-09-20,2020,9,20,18,27754,3575,68,1607,436,22068
2020-09-20 19:00,2020-09-20,2020,9,20,19,15838,1700,12,1290,299,12537
2020-09-20 20:00,2020-09-20,2020,9,20,20,9126,1398,5,527,101,7095
2020-09-20 21:00,2020-09-20,2020,9,20,21,4870,1184,4,590,103,2989
2020-09-20 22:00,2020-09-20,2020,9,20,22,3093,1117,0,747,55,1174
2020-09-20 23:00,2020-09-20,2020,9,20,23,2466,1147,1,454,48,816
2020-09-21 00:00,2020-09-21,2020,9,21,0,2264,1102,1,861,11,289
2020-09-21 01:00,2020-09-21,2020,9,21,1,1518,966,0,317,15,220
2020-09-21 02:00,2020-09-21,2020,9,21,2,786,217,0,272,14,283
2020-09-21 03:00,2020-09-21,2020,9,21,3,759,183,0,255,22,299
2020-09-21 04:00,2020-09-21,2020,9,21,4,953,272,0,425,38,218
2020-09-21 05:00,2020-09-21,2020,9,21,5,1581,327,2,629,59,564
2020-09-21 06:00,2020-09-21,2020,9,21,6,2828,373,28,1029,216,1182
2020-09-21 07:00,2020-09-21,2020,9,21,7,6770,1039,88,1643,454,3546
2020-09-21 08:00,2020-09-21,2020,9,21,8,18094,1873,1035,2375,953,11858
2020-09-21 09:00,2020-09-21,2020,9,21,9,38696,5572,2418,6177,2589,21940
2020-09-21 10:00,2020-09-21,2020,9,21,10,65573,10627,7270,8000,3963,35713
2020-09-21 11:00,2020-09-21,2020,9,21,11,77632,16443,13591,9032,5143,33423
2020-09-21 12:00,2020-09-21,2020,9,21,12,79151,16001,13122,11128,5782,33118
2020-09-21 13:00,2020-09-21,2020,9,21,13,80251,15738,15327,11814,6196,31176
2020-09-21 14:00,2020-09-21,2020,9,21,14,80813,14542,16485,13814,6010,29962
2020-09-21 15:00,2020-09-21,2020,9,21,15,76602,13395,13910,13729,6595,28973
2020-09-21 16:00,2020-09-21,2020,9,21,16,64520,12017,4093,13282,6233,28895
2020-09-21 17:00,2020-09-21,2020,9,21,17,60508,7818,1992,13036,5430,32232
2020-09-21 18:00,2020-09-21,2020,9,21,18,36431,3952,54,3945,1343,27137
2020-09-21 19:00,2020-09-21,2020,9,21,19,20802,949,27,2015,489,17322
2020-09-21 20:00,2020-09-21,2020,9,21,20,11893,842,16,612,175,10248
2020-09-21 21:00,2020-09-21,2020,9,21,21,7422,558,6,905,270,5683
2020-09-21 22:00,2020-09-21,2020,9,21,22,4010,428,9,1217,90,2266
2020-09-21 23:00,2020-09-21,2020,9,21,23,2549,511,2,1113,115,808
2020-09-22 00:00,2020-09-22,2020,9,22,0,2171,789,3,822,249,308
2020-09-22 01:00,2020-09-22,2020,9,22,1,2558,1005,0,1304,67,182
2020-09-22 02:00,2020-09-22,2020,9,22,2,1885,983,0,720,14,168
2020-09-22 03:00,2020-09-22,2020,9,22,3,718,330,1,195,29,163
2020-09-22 04:00,2020-09-22,2020,9,22,4,1002,417,0,355,36,194
2020-09-22 05:00,2020-09-22,2020,9,22,5,1937,528,4,930,64,411
2020-09-22 06:00,2020-09-22,2020,9,22,6,2802,527,21,990,166,1098
2020-09-22 07:00,2020-09-22,2020,9,22,7,5940,1234,138,1210,290,3068
2020-09-22 08:00,2020-09-22,2020,9,22,8,14877,2535,755,1776,973,8838
2020-09-22 09:00,2020-09-22,2020,9,22,9,31257,5495,1874,3943,1804,18141
2020-09-22 10:00,2020-09-22,2020,9,22,10,51122,8323,6609,6462,3591,26137
2020-09-22 11:00,2020-09-22,2020,9,22,11,55549,11413,6591,7764,4157,25624
2020-09-22 12:00,2020-09-22,2020,9,22,12,55049,11071,6708,9110,4239,23921
2020-09-22 13:00,2020-09-22,2020,9,22,13,54550,11716,5159,10224,5231,22220
2020-09-22 14:00,2020-09-22,2020,9,22,14,53812,10379,5365,8825,4253,24990
2020-09-22 15:00,2020-09-22,2020,9,22,15,50071,9322,2994,9114,3948,24693
2020-09-22 16:00,2020-09-22,2020,9,22,16,45148,6610,2210,6555,2534,27239
2020-09-22 17:00,2020-09-22,2020,9,22,17,32183,3772,333,3193,1555,23330
